artist_id,name,genres,popularity,followers
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,"album rock,art rock,classic rock,glam rock,mellow gold,piano rock,progressive rock,rock,soft rock,symphonic rock",68,3261463
7dnB1wSxbYa8CejeVg98hz,Meat Loaf,album rock,59,1086487
7bPU7cvfoD20ixGD9Qnqki,Stealers Wheel,folk rock,59,148739
70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,"classic rock,folk,folk rock,melancholia,mellow gold,rock,soft rock",69,4888499
7C4sUpWGlTy7IANjruj02I,Peter Gabriel,"album rock,art rock,classic rock,mellow gold,new romantic,new wave,permanent wave,progressive rock,rock,singer-songwriter,soft rock",62,1615406
4eeRviM714mXXeILmKHxh2,Climax Blues Band,"british blues,country rock,soft rock",40,88595
20je656lhatFVl4EoaNupn,Sophie May,,43,43066
1Ppt4rprTNi78ZG7AExA1f,spin,,16,995
35k2toFgs8gru6GMPChzo6,Julian Taylor,canadian singer-songwriter,30,5638
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,"album rock,classic rock,hard rock,rock,southern rock",69,4900146
2mbvqMGpwLsakeH45p1Jrb,Mungo Jerry,"british blues,classic uk pop",49,82908
6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,"adult standards,bubblegum pop,doo-wop,lounge,northern soul,rock-and-roll,rockabilly",60,605795
7pwk3M6iETEiAFLwqkgLrk,ØZWALD,modern indie folk,24,4004
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,"beatlesque,classic rock,mellow gold,rock",69,4573012
1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,"country rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",59,877968
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,"classic rock,country rock,rock,southern rock,swamp rock",76,6174195
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"album rock,british invasion,classic rock,rock",78,13455698
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,"classic rock,folk,folk rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",69,3004516
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,"memphis soul,motown,soul",64,2829731
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,"classic rock,folk,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop",65,1649172
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"rock-and-roll,rockabilly",75,8852575
3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,"album rock,blues rock,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,psychedelic rock,rock,roots rock,soft rock,southern rock",60,773170
7mEIug7XUlQHikrFxjTWes,Neil Diamond,"adult standards,brill building pop,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock,yacht rock",64,2568518
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"adult standards,dixieland,harlem renaissance,jazz trumpet,new orleans jazz,soul,swing,vocal jazz",68,2761322
0iOVhN3tnSvgDbcg25JoJb,Etta James,"jazz blues,soul,soul blues,torch song,vocal jazz",65,1556986
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,"classic soul,jazz blues,memphis soul,neo soul,soul,southern soul,vocal jazz",67,3240520
2VIoWte1HPDbZ2WqHd2La7,The Turtles,"bubblegum pop,classic rock,folk rock,merseybeat,psychedelic rock,rock-and-roll",56,579019
7fIvjotigTGWqjIz6EP1i4,Four Tops,"classic soul,disco,motown,quiet storm,soul",60,1084518
3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,"adult standards,bubblegum pop,lounge,rock-and-roll",60,265602
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,"album rock,classic rock,hard rock,rock",73,13854731
57bUPid8xztkieZfS7OlEV,The Supremes,"classic girl group,disco,motown,soul",61,1638909
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"adult standards,easy listening,lounge",75,6656394
320EPCSEezHt1rtbfwH6Ck,The Monkees,"album rock,beatlesque,bubblegum pop,classic rock,folk rock,mellow gold,rock-and-roll,singer-songwriter,soft rock,sunshine pop",59,1134919
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"motown,soul",72,6304709
1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,"adult standards,british invasion",61,898402
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"adult standards,lounge,soul,swing,vocal jazz",68,2126779
22WZ7M8sxp5THdruNY3gXt,The Doors,"acid rock,album rock,classic rock,hard rock,psychedelic rock,rock",70,7504894
293zczrfYafIItmnmM3coR,Chuck Berry,"blues,blues rock,classic rock,rock,rock-and-roll,rockabilly,soul",63,1887849
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,"album rock,art rock,british invasion,classic rock,folk rock,glam rock,protopunk,psychedelic rock,rock,singer-songwriter",63,2489338
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",67,6425131
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,"brill building pop,classic girl group,motown,rock-and-roll",60,261279
2jgPkn6LuUazBoBk6vvjh5,The Zombies,"baroque pop,british invasion,classic rock,folk rock,psychedelic rock",57,927382
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,"baroque pop,classic rock,folk rock,mellow gold,psychedelic rock,rock,sunshine pop",68,4308475
3ICflSq6ZgYAIrm2CTkfVP,The Animals,"album rock,british invasion,classic rock,hard rock,protopunk,psychedelic rock,rock",62,2304339
2BVYdY4PyfCF9z4NrkhEB2,Sam & Dave,"classic soul,memphis soul,soul,southern soul",55,320003
4vpDg7Y7fU982Ds30zawDA,The Band,"blues rock,classic canadian rock,classic rock,cosmic american,country rock,folk,folk rock,heartland rock,jam band,mellow gold,rock,roots rock,southern rock,swamp rock",58,1062797
32r72WOqqRO1DtSznId7Lr,James Brown & The Famous Flames,soul,53,164196
2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,"acid rock,album rock,blues rock,classic rock,folk rock,hard rock,mellow gold,psychedelic rock,rock,singer-songwriter",57,1514735
33QmoCkSqADuQEtMCysYLh,The Archies,"bubblegum pop,classic canadian rock,rock-and-roll",54,132608
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,"bubblegum pop,classic garage rock,folk rock,merseybeat,psychedelic rock,rock-and-roll",50,156911
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,"arkansas country,outlaw country,rock",70,6074427
74oJ4qxwOZvX6oSsu1DGnw,Cream,"album rock,blues rock,british blues,classic rock,folk rock,hard rock,psychedelic rock,rock,singer-songwriter,supergroup",61,2254266
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,"classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz",65,2123705
1WRM9i067hd2ujxxi8FI3m,Steppenwolf,"acid rock,album rock,blues rock,classic canadian rock,classic rock,hard rock,proto-metal,rock,singer-songwriter,soft rock",59,1522094
74ASZWbe4lXaubB36ztrGX,Bob Dylan,"classic rock,country rock,folk,folk rock,psychedelic rock,rock,roots rock,singer-songwriter",68,6291947
7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,"bubblegum pop,classic rock,country rock,folk,folk rock,mellow gold,psychedelic rock,rock-and-roll,soft rock",55,488213
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,"jazz blues,neo soul,soul,soul jazz,torch song,vocal jazz",66,2707503
67ea9eGLXYMsO2eYQRui3w,The Who,"album rock,british invasion,classic rock,hard rock,rock",65,5215637
4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,"blues,blues rock,folk rock,psychedelic rock",52,265974
7ceUfdWq2t5nbatS6ollHh,Paul Anka,"adult standards,canadian pop,easy listening,rock-and-roll",58,655013
1FqqOl9itIUpXr4jZPIVoT,The Drifters,"adult standards,doo-wop,rock-and-roll,rockabilly,soul",56,497770
2uNpV18izVIP7DNusoWbT5,Bobby Hebb,northern soul,48,33668
7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,"rock-and-roll,rockabilly",52,331503
08b2PA6eFyugsWAk41eQKZ,Lesley Gore,"brill building pop,bubblegum pop,classic girl group",53,248477
60df5JBRRPcnSpsIMxxwQm,Otis Redding,"classic soul,memphis soul,soul,soul blues,southern soul,vocal jazz",67,2158656
15FyiY3ChN0QRspHIQYq0W,Dion,"doo-wop,rock-and-roll,rockabilly",54,193874
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,"classic soul,soul,vocal jazz",65,1547407
0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,"classic soul,memphis soul,soul,southern soul",54,609582
2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash","album rock,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,rock,soft rock",56,1854727
0FMucZsEnCxs5pqBjHjIc8,Stan Getz,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz",62,405978
6Tw1ktF4xMmzaLLbe98I2z,Harry Belafonte,calypso,56,209792
0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,"adult standards,easy listening,lounge,rock-and-roll,vocal jazz",58,530616
5Y9xEAGW4GwGJgbiI6W85P,Ritchie Valens,"rock-and-roll,rockabilly",55,543230
2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,"piano rock,rock-and-roll,rockabilly",54,856244
3wYyutjgII8LJVVOLrGI0D,Buddy Holly,"classic rock,folk rock,mellow gold,rock-and-roll,rockabilly,singer-songwriter",55,1258857
3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,"cool jazz,jazz,jazz trumpet,vocal jazz",62,1028150
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,"adult standards,easy listening,lounge,vocal jazz",67,1561002
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,"adult standards,harlem renaissance,jazz,jazz blues,soul,swing,torch song,vocal jazz",62,1808050
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,"adult standards,jazz,jazz blues,soul,swing,vocal jazz",66,2367853
4xls23Ye9WR9yy3yYMpAMm,Little Richard,"blues,rock-and-roll,rockabilly,soul",54,892292
6iygtKnPG7TRvDaTYcLOd6,The Flamingos,doo-wop,46,71580
32LHRiof0sa4taYew9i3Fa,Dinah Washington,"jazz blues,soul,vocal jazz",55,460096
6KWcxMWVNVIYbdOQyJtsSy,The Platters,"adult standards,easy listening,rock-and-roll,rockabilly",56,726043
3MFp4cYuYtTZe3d3xkLLbr,Bill Haley & His Comets,"rock-and-roll,rockabilly",49,303457
1p0t3JtUTayV2wb1RGN9mO,Eddie Cochran,"rock-and-roll,rockabilly",49,322312
602DnpaSXJB4b9DZrvxbDc,Peggy Lee,"adult standards,torch song,vocal jazz",55,422799
4y6J8jwRAwO4dssiSmN91R,Muddy Waters,"blues,blues rock,chicago blues,classic rock,electric blues,soul,traditional blues",52,1256554
2iSZ41LUUYVcz5At9Xuz7T,The Chords,,49,7116
2loYllWFfoWpoxC5YrJKc4,Dion & The Belmonts,"brill building pop,doo-wop,rock-and-roll,rockabilly",45,204600
5N6GwJzOcOY5kv8p0NjhYL,Neil Sedaka,"adult standards,brill building pop,bubblegum pop,easy listening,rockabilly,soft rock",53,498291
3MKwHkhEjcvzva2rasZeWD,Barrett Strong,"motown,rhythm and blues,southern soul",42,27516
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,"adult standards,easy listening,lounge,rockabilly",61,334707
09C0xjtosNAIXP36wTnWxd,Fats Domino,"louisiana blues,motown,new orleans blues,piano blues,rock-and-roll,rockabilly",51,518553
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"adult standards,easy listening",58,493995
0ckkj0a9CvIJr4h84B0OlN,The Clovers,"doo-wop,rhythm and blues,rock-and-roll",41,45425
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,"classic soul,funk,motown,quiet storm,soul",59,1776776
4SLfKHcufUqU46DiTAHIsj,Bobby Day,"doo-wop,rock-and-roll",40,24196
4ACplpEqD6JIVgKrafauzs,The Everly Brothers,"adult standards,folk rock,mellow gold,rock-and-roll,rockabilly,sunshine pop",56,887641
6lOk7hCr8x3O9vHwylXyHR,The Penguins,"doo-wop,rock-and-roll",42,62380
3ESG6pj6a0LvUKklENalT6,Doris Day,"adult standards,easy listening,lounge,vocal jazz",53,431019
7u6FSuqT3SWE2kO8rNVjfp,Tennessee Ernie Ford,"bluegrass gospel,country boogie,country gospel,western swing,yodeling",46,68931
4VnomLtKTm9Ahe1tZfmZju,Jackie Wilson,"chicago soul,classic soul,quiet storm,rock-and-roll,soul",55,436361
52lBOxCxbJg0ttXEW9CQpW,Louis Prima,"adult standards,jump blues,lounge,swing",54,189801
6Ahm6X9wSKXitavOvu0XzY,Danny & The Juniors,"doo-wop,rhythm and blues,rock-and-roll,rockabilly",38,44910
3EY5DxGdy7x4GelivOjS2Q,Connie Francis,"adult standards,brill building pop,easy listening,rock-and-roll,rockabilly",51,416926
3QZKZBEmr54lAVI5XvmjnM,The Coasters,"doo-wop,rhythm and blues,rock-and-roll,rockabilly",46,210292
2YP02JRa1JLejrg3XTssJS,The Five Satins,"doo-wop,rock-and-roll",39,66844
2bmixwMZXlkl2sbIbOfviq,Bo Diddley,"acoustic blues,blues,chicago blues,electric blues,rock-and-roll,rockabilly,traditional blues",43,307067
5hIClg6noTaCzMu2s5wp4f,Carl Perkins,"rock-and-roll,rockabilly",43,171514
2PnyEnxPA8H95IhFEBu5u7,Mickey Baker,,35,2980
21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis,"adult standards,easy listening",54,394285
2KMQz6s6MNRr4bxI8EQdRk,Frankie Lymon,doo-wop,39,30210
6bOYtKnpLPQSfMpS2ilotK,Bobby Vinton,"adult standards,bubblegum pop,doo-wop,easy listening,rock-and-roll,rockabilly",48,259640
2gNK2HAaLVz5DZoD2moDQj,The Big Bopper,"doo-wop,rock-and-roll,rockabilly",37,131640
6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,"disco,soft rock",61,975378
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,"album rock,classic rock,hard rock,rock",73,13904602
08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,"british folk,classic rock,folk,folk rock,mellow gold,singer-songwriter",67,1819884
3iDD7bnsjL9J4fO298r0L0,Chicago,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock",66,3856843
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock,yacht rock",64,2389447
2ixSzFmACsZSsx40fXTNYk,Dimension Latina,"classic venezuelan pop,salsa,salsa venezolana",55,53130
07XSN3sPlIlB2L2XNcTwJw,KISS,"glam rock,hard rock,rock",69,9023519
00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,"album rock,classic rock,glam metal,hard rock,progressive rock,rock",61,1485938
7bu3H8JO7d0UbMoVzbo70s,The Cure,"new wave,permanent wave,rock,uk post-punk",73,4900385
6waa8mKu91GjzD4NlONlNJ,The Hollies,"album rock,british invasion,classic rock,folk rock,mellow gold,merseybeat,soft rock",61,1140141
6DCIj8jNaNpBz8e5oKFPtp,The Cars,"album rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,power pop,rock,singer-songwriter,soft rock,synthpop",63,1709956
35U9lQaRWSQISxQAB94Meo,America,"album rock,classic rock,folk rock,heartland rock,mellow gold,soft rock",65,1678773
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,"adult standards,disco,quiet storm,soul,vocal jazz",60,580364
5jJN1nmKXzRjodMl1THQeI,Looking Glass,sunshine pop,54,82045
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,"album rock,classic rock,hard rock,metal,rock",63,5251011
0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,"classic soul,disco,funk,motown,quiet storm,soul",54,1238461
319yZVtYM9MBGqmSQnMyY6,Carole King,"brill building pop,classic rock,folk,folk rock,mellow gold,singer-songwriter,soft rock",59,1460619
4V4Z3qMCwYofWHtip6ePF6,Bobby Caldwell,yacht rock,56,256501
4hKkEHkaqCsyxNxXEsszVH,John Travolta,hollywood,61,116202
2yrbLiuBmc9j81lTX3XUuI,The Jacksons,"disco,motown",55,1750221
1zgNpeHQe8GulzfVkYP2VK,The Trammps,"disco,philly soul",48,255180
6gkWznnJkdkwRPVcmnrays,Sister Sledge,"disco,funk,philly soul,quiet storm,soul",55,616672
2wMcQIxzH2LYHJZNxo9FcN,John Paul Young,"australian dance,classic uk pop",47,30505
3rfgbfpPSfXY40lzRK7Syt,Barry White,"disco,quiet storm,soul",62,1789569
64CuUOOirKmdAYLQSfaOyr,The Emotions,"chicago soul,classic soul,disco,funk,girl group,motown,post-disco,quiet storm,soul,southern soul",59,568794
3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,"disco,mellow gold,new wave pop,soft rock,soul",62,947505
2iE18Oxc8YSumAU232n4rW,The Jackson 5,"motown,soul",64,1431585
2eogQKWWoohI3BSnoG7E2U,Donna Summer,"disco,hi-nrg,new wave pop,soft rock",60,1853037
0Xf8oDAJYd2D0k3NLI19OV,CHIC,"disco,funk,motown,soul",57,689544
4apX9tIeHb85yPyy4F6FJG,Wild Cherry,"disco,funk rock",51,159868
0dCKce6tJJdHvlWnDMwzPW,Village People,"disco,new wave pop,soft rock",57,598470
5FHwr1FymaS5kutIEK6e2y,King Harvest,soft rock,55,52942
6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,"album rock,blues rock,classic rock,glam metal,hard rock,irish rock,metal,rock",58,1209850
7EK1bQADBoqbYXnT4Cqv9w,John Denver,"classic country pop,folk,folk rock,mellow gold,singer-songwriter,soft rock",65,2008519
1NRzxuPpdGushT8YmF5NAa,Edison Lighthouse,,53,45931
54R6Y0I7jGUCveDTtI21nb,Boney M.,europop,67,1820914
72VzFto8DYvKHocaHYNWSi,Hot Chocolate,disco,54,261194
1CcEgi464SWZsKY5579u7z,Patrick Hernandez,"disco,hi-nrg",52,48391
2e53aHBQdCMKWqHDuyJsjC,Free,"album rock,blues rock,british blues,classic rock,hard rock",53,500887
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",65,2897766
38h03gA85YYPeDPd9ER9rT,The O'Jays,"classic soul,disco,funk,philly soul,quiet storm,soul,southern soul",55,1207006
3S34Unhn5yRcaH5K9aU5Et,Candi Staton,southern soul,53,89405
3ICyfoySNDZqtBVmaBT84I,War,"classic soul,funk,motown,p funk,soul",54,426210
0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,"album rock,blues rock,classic rock,country rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",53,986971
5fbhwqYYh4YwUoEs582mq5,The Spinners,"classic soul,disco,funk,motown,philly soul,quiet storm,soul,southern soul",57,888426
5iB5AWIa7qreioi0AF3Bxa,The Bellamy Brothers,"classic country pop,country,country rock",53,365460
5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,"classic soul,funk,funk rock,p funk,psychedelic soul,soul,southern soul",56,995758
2Pawr6MMX9VBIQ9oUHg7jc,Chris Norman,classic uk pop,52,170084
6UfoTQXaV3DuqtDVjZIxwZ,Cheryl Lynn,"classic soul,disco,funk,minneapolis sound,post-disco,quiet storm,soul,urban contemporary",50,249842
2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,"chicago soul,classic soul,funk,soul",56,1065053
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,"classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",60,927302
5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,"album rock,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,piano rock,singer-songwriter,soft rock",58,1294796
6PpGPIrFf3LM7Q77eR4Bts,Hues Corporation,disco,46,56121
057gc1fxmJ2vkctjQJ7Tal,The Buggles,"early synthpop,new wave pop,zolo",54,105141
4tpUmLEVLCGFr93o8hFFIB,Blondie,"candy pop,new wave pop,permanent wave,power pop,rock,synthpop",67,1350935
1eEfMU2AhEo7XnKgL7c304,Carpenters,"adult standards,mellow gold,soft rock",65,3003076
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,"disco,funk,motown,soft rock,soul",64,2388472
1B8AXU6gIIafpyLEpbcv1u,Edwin Starr,"classic soul,motown,northern soul,soul,southern soul",46,156886
502FY8XQYRxClWgolQ3Hf2,Lynn Anderson,"classic country pop,nashville sound",44,132310
3dBVyJ7JuOMt4GE9607Qin,T. Rex,"classic rock,glam rock,protopunk,rock",58,1000986
7Kkx4dACo6kFSeT9wjfVA5,Raspberries,"beatlesque,jangle pop,power pop",43,78382
3dS8rLINyM7EYuMXryXJym,Steve Harley,"classic uk pop,glam rock",42,30343
61zv3hX7l838ZyhaDyAx8S,Gary Glitter,,44,42938
3R6f1aBWwde7ZqGv7hf4dY,Eruption,,43,64251
5TGTpu4g8siFOIctZuQO7y,Sylvester,"disco,hi-nrg",46,178486
4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,soft rock",54,938984
7jmTilWYlKOuavFfmQAcu6,Barbra Streisand,"adult standards,operatic pop,soft rock",61,1412378
4x1nvY2FN8jxqAFA0DA02H,John Lennon,"beatlesque,classic rock,rock",67,5709043
6twIAGnYuIT1pncMAsXnEm,Commodores,"adult standards,disco,funk,mellow gold,motown,quiet storm,soft rock,soul",62,1790438
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,"album rock,blues rock,classic rock,electric blues,mellow gold,rock,singer-songwriter,soft rock",68,5584939
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,"adult standards,classic soul,disco,quiet storm,soft rock,soul,vocal jazz",59,932343
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,"adult standards,australian dance,disco,mellow gold,soft rock",64,1454234
70ZTdbPEcEugBNay4MvxfL,Bread,"folk rock,mellow gold,singer-songwriter,soft rock",62,1581087
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,"album rock,blues rock,classic rock,folk rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",62,2209022
3RTzAwFprBqiskp550eSJX,Harry Nilsson,"classic rock,folk,folk rock,singer-songwriter",56,463837
187xgSpsFH8mMbAcoCW0zE,Billy Paul,"classic soul,disco,motown,philly soul,quiet storm,soul",50,277148
0vn7UBvSQECKJm2817Yf1P,James Taylor,"classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",64,2476791
23rleGXVOVVgTk3xgtmfE4,Gordon Lightfoot,"canadian country,canadian singer-songwriter,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",58,829597
7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,"adult standards,canadian country,canadian pop,classic country pop,mellow gold,soft rock",55,708792
6OheJTrDFGiyZ67F1BBLhc,Crystal Gayle,"classic country pop,country,country rock,mellow gold,soft rock",49,355377
6IRQiyNmNGjGlrmEl0iArm,Randy VanWarmer,,42,23050